epoch,train_loss,val_loss,time
1.0,58919.671875,57558.5469837587,12.252176284790039
2.0,59288.807291666664,54187.53596287703,12.530653476715088
3.0,55354.213541666664,50217.49071925754,12.902281284332275
4.0,47389.895833333336,47132.83671693735,12.528907775878906
5.0,44862.828125,45483.66415313225,12.073171854019165
6.0,48542.166666666664,44528.37906032483,12.763392210006714
7.0,43934.75,43682.00725058005,12.202750444412231
8.0,49232.901041666664,43093.444895591645,11.21757435798645
9.0,44306.255208333336,42533.02175174014,12.081387519836426
10.0,40823.90625,41711.16560324826,11.98401141166687
11.0,39765.848958333336,40384.47128770302,12.8417489528656
12.0,44455.661458333336,39874.55452436195,13.065244913101196
13.0,39407.0390625,39455.09802784223,12.096973419189453
14.0,34085.385416666664,39159.45069605568,12.894010305404663
15.0,39685.088541666664,38975.37848027842,11.9929358959198
16.0,37430.260416666664,38756.43329466357,12.375961065292358
17.0,35724.346354166664,38499.9373549884,11.605939626693726
18.0,38229.505208333336,38330.723607888634,12.05517864227295
19.0,38198.841145833336,38097.500870069605,11.90557599067688
20.0,40195.723958333336,37864.87325986079,11.678045749664307
21.0,39343.161458333336,37572.794373549885,12.398046255111694
22.0,39802.057291666664,37294.589617169375,14.254069805145264
23.0,40527.356770833336,37218.47824825986,13.070760488510132
24.0,34905.1953125,36936.69083526682,11.54947829246521
25.0,39372.471354166664,36939.02668213457,10.921666622161865
26.0,34767.3359375,36722.912122969836,11.27966022491455
27.0,36745.859375,36678.71548723898,12.296661376953125
28.0,36802.361979166664,36574.40922273782,12.162148475646973
29.0,33369.552083333336,36552.13747099768,12.238382577896118
30.0,35685.643229166664,36473.68097447796,11.820411205291748
31.0,37968.393229166664,36422.910382830625,13.093207836151123
32.0,36556.885416666664,36419.22273781903,10.997946977615356
33.0,38847.997395833336,36334.41096287703,11.017953872680664
34.0,39705.997395833336,36330.908352668215,10.769569873809814
35.0,34916.3046875,36291.100348027845,11.2037935256958
36.0,35607.997395833336,36319.01682134571,10.921698808670044
37.0,40830.114583333336,36273.49042923434,10.583301544189453
38.0,37905.447916666664,36264.384860788865,10.843316555023193
39.0,39148.067708333336,36213.87703016241,10.639187812805176
40.0,29128.877604166668,36162.56844547564,10.86295223236084
41.0,41802.528645833336,36172.499129930395,11.067025423049927
42.0,33316.760416666664,36135.95707656613,11.074812889099121
43.0,31669.390625,36137.03654292344,11.191040515899658
44.0,35023.244791666664,36122.11571925754,10.899152755737305
45.0,32735.294270833332,36096.466067285386,10.558412075042725
46.0,36800.122395833336,36079.263631090485,10.54250693321228
47.0,36890.091145833336,36103.83555684455,10.663561582565308
48.0,37399.854166666664,36069.01769141531,10.63116455078125
49.0,33796.674479166664,36036.35614849188,10.43805456161499
50.0,37630.1015625,36140.95765661253,10.65303087234497
51.0,36215.1015625,36067.25696055684,10.562586545944214
52.0,31455.3671875,36008.5629350348,10.396104097366333
53.0,35307.622395833336,36019.15284222738,10.448433637619019
54.0,36683.377604166664,36008.36252900232,11.044907808303833
55.0,36273.369791666664,36070.388341067286,10.708619117736816
56.0,33411.528645833336,36014.36832946636,10.53852891921997
57.0,34801.296875,36005.67459396752,10.459856748580933
58.0,37689.015625,35986.406902552204,10.449472904205322
59.0,39668.403645833336,36011.66183294664,10.682199716567993
60.0,39347.390625,35995.73114849188,10.117567539215088
61.0,38946.96875,35969.33526682135,10.563213109970093
62.0,33644.768229166664,35988.34077726218,10.521992921829224
63.0,34983.0625,36083.08439675174,10.44736361503601
64.0,36026.682291666664,35970.86745939675,10.353271722793579
65.0,36447.640625,35962.85469837587,10.171726703643799
66.0,32863.434895833336,35965.624129930395,10.138120651245117
67.0,34747.713541666664,35943.54524361949,9.536464214324951
68.0,39997.15625,35952.185614849186,9.904946088790894
69.0,32108.34375,35966.703886310905,10.152897596359253
70.0,36003.2890625,35972.20069605568,10.329092741012573
71.0,28042.799479166668,35943.99303944316,10.052502393722534
72.0,33900.377604166664,35979.24216937355,10.048046827316284
73.0,39913.0625,35968.29350348028,10.15767526626587
74.0,33214.380208333336,35946.31148491879,9.920456647872925
75.0,37259.463541666664,35955.13399071926,9.75414228439331
76.0,30169.283854166668,35934.410092807426,9.735207557678223
77.0,37943.473958333336,35950.16560324826,10.189054489135742
78.0,35990.041666666664,35966.180684454754,10.379635095596313
79.0,30779.486979166668,35966.89240139211,10.089416265487671
80.0,30275.911458333332,35937.42952436195,10.502000093460083
81.0,35032.395833333336,35933.7807424594,10.133301019668579
82.0,36603.333333333336,35998.566125290025,9.864556312561035
83.0,33278.135416666664,35941.37877030162,9.701086282730103
84.0,37503.4140625,35921.50783062645,10.10030722618103
85.0,33872.903645833336,35923.10643851508,9.807617664337158
86.0,35089.885416666664,35951.343097447796,9.797032117843628
87.0,38568.296875,35915.41067285383,9.740812301635742
88.0,40364.669270833336,35938.74071925754,9.778009176254272
89.0,33656.661458333336,35940.08207656613,10.220353126525879
90.0,34551.013020833336,35942.08642691415,9.815593004226685
91.0,32059.239583333332,35912.06409512761,10.286976099014282
92.0,36882.825520833336,35958.83932714617,9.40126895904541
93.0,34846.473958333336,35971.60179814385,9.722336053848267
94.0,41472.799479166664,35969.95881670534,10.025791645050049
95.0,33323.174479166664,35942.73027842227,10.136030912399292
96.0,40665.466145833336,35917.89240139211,10.64802861213684
97.0,37311.223958333336,35950.05452436195,10.042797565460205
98.0,32971.190104166664,35966.56032482599,10.290179014205933
99.0,35645.2421875,35928.53654292344,10.569876670837402
100.0,36396.223958333336,35959.44779582367,10.402935981750488
